Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SSRAAZ,1996.12,Quarterly,173739,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1997.03,Quarterly,173213,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1997.06,Quarterly,168480,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1997.09,Quarterly,172897,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1997.12,Quarterly,166195,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1998.03,Quarterly,159470,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1998.06,Quarterly,163234,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1998.09,Quarterly,168111,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1998.12,Quarterly,173283,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1999.03,Quarterly,172550,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1999.06,Quarterly,173465,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1999.09,Quarterly,170527,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,1999.12,Quarterly,176433,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2000.03,Quarterly,183337,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2000.06,Quarterly,181943,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2000.09,Quarterly,177967,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2000.12,Quarterly,184841,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2001.03,Quarterly,181552,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2001.06,Quarterly,178520,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2001.09,Quarterly,183793,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2001.12,Quarterly,177052,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2002.03,Quarterly,187703,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2002.06,Quarterly,194134,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2002.09,Quarterly,198298,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2002.12,Quarterly,199174,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2003.03,Quarterly,204376,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2003.06,Quarterly,201549,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2003.09,Quarterly,218365,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2003.12,Quarterly,213839,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2004.03,Quarterly,216347,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2004.06,Quarterly,218601,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2004.09,Quarterly,220972,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2004.12,Quarterly,229309,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2005.03,Quarterly,228385,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2005.06,Quarterly,235157,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2005.09,Quarterly,243257,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2005.12,Quarterly,249194,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2006.03,Quarterly,256831,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2006.06,Quarterly,249964,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2006.09,Quarterly,242417,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2006.12,Quarterly,238936,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2007.03,Quarterly,247944,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2007.06,Quarterly,258995,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2007.09,Quarterly,244996,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2007.12,Quarterly,253840,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2008.03,Quarterly,243722,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2008.06,Quarterly,286299,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2008.09,Quarterly,268076,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2008.12,Quarterly,263375,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2009.03,Quarterly,271312,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2009.06,Quarterly,242189,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2009.09,Quarterly,271158,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2009.12,Quarterly,275542,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2010.03,Quarterly,276925,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2010.06,Quarterly,274217,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2010.09,Quarterly,290620,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2010.12,Quarterly,282619,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2011.03,Quarterly,275611,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2011.06,Quarterly,307374,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2011.09,Quarterly,300278,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2011.12,Quarterly,330257,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2012.03,Quarterly,342823,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2012.06,Quarterly,328618,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2012.09,Quarterly,331961,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2012.12,Quarterly,324543,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2013.03,Quarterly,340022,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2013.06,Quarterly,334109,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2013.09,Quarterly,347900,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2013.12,Quarterly,349642,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2014.03,Quarterly,346168,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2014.06,Quarterly,342546,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2014.09,Quarterly,341520,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2014.12,Quarterly,350930,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2015.03,Quarterly,361185,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2015.06,Quarterly,353980,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2015.09,Quarterly,338169,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2015.12,Quarterly,362263,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2016.03,Quarterly,341945,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2016.06,Quarterly,370489,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2016.09,Quarterly,388030,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2016.12,Quarterly,373064,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2017.03,Quarterly,406312,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2017.06,Quarterly,414856,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2017.09,Quarterly,396834,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2017.12,Quarterly,407467,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2018.03,Quarterly,400066,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2018.06,Quarterly,401681,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2018.09,Quarterly,432078,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRAAZ,2018.12,Quarterly,444669,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,"Sales of goods and services, and all other income"
LASQ.SSRABE,1992.09,Quarterly,391719,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1992.12,Quarterly,395790,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1993.03,Quarterly,399809,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1993.06,Quarterly,412401,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1993.09,Quarterly,414015,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1993.12,Quarterly,419966,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1994.03,Quarterly,412639,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1994.06,Quarterly,416911,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1994.09,Quarterly,431484,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1994.12,Quarterly,432035,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1995.03,Quarterly,424421,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1995.06,Quarterly,432473,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1995.09,Quarterly,436295,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1995.12,Quarterly,438472,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1996.03,Quarterly,435926,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1996.06,Quarterly,459975,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1996.09,Quarterly,449920,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1996.12,Quarterly,470980,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1997.03,Quarterly,472556,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
LASQ.SSRABE,1997.06,Quarterly,488903,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,All rates
